time,symbol,open,high,low,close,bbPrice,bsPrice,dayVolume,openInterest
2025-07-02 11:18:00,NIFTY,25467.6,25469.1,25467.0,25468.7,0.0,0.0,0.0,0.0
2025-07-02 11:18:00,25300CE,515.2,515.2,515.2,515.2,438.4,447.1,225.0,
2025-07-02 11:18:00,25300PE,200.0,200.0,200.0,200.0,194.7,202.5,5250.0,
2025-07-02 11:18:00,25350CE,464.0,464.0,464.0,464.0,401.45,417.95,0.0,
2025-07-02 11:18:00,25350PE,213.0,213.0,213.0,213.0,211.7,221.05,2025.0,
2025-07-02 11:18:00,25400CE,378.25,378.25,378.25,378.25,377.95,383.0,6825.0,
2025-07-02 11:18:00,25400PE,235.4,235.4,234.3,234.3,232.7,234.3,28200.0,18750.0
2025-07-02 11:18:00,25450CE,354.8,354.8,354.8,354.8,347.7,355.3,1200.0,
2025-07-02 11:18:00,25450PE,252.0,252.0,252.0,252.0,250.4,259.2,3750.0,
2025-07-02 11:18:00,25500CE,318.0,318.35,318.0,318.35,319.1,320.15,50850.0,77925.0
2025-07-02 11:18:00,25500PE,280.05,280.05,278.0,278.0,276.85,278.25,63150.0,56625.0
2025-07-02 11:18:00,25550CE,292.5,292.5,292.5,292.5,293.0,298.55,10350.0,
2025-07-02 11:18:00,25550PE,299.3,299.3,299.3,299.3,295.45,307.2,8400.0,
2025-07-02 11:18:00,25600CE,267.35,267.35,267.35,267.35,267.35,270.7,39000.0,
2025-07-02 11:18:00,25600PE,327.5,327.5,327.5,327.5,320.9,331.6,42000.0,
2025-07-02 11:19:00,NIFTY,25469.1,25476.9,25469.0,25476.3,0.0,0.0,0.0,0.0
2025-07-02 11:19:00,25300CE,515.2,515.2,515.2,515.2,441.65,450.0,225.0,
2025-07-02 11:19:00,25300PE,200.0,200.0,200.0,200.0,191.8,200.9,5250.0,
2025-07-02 11:19:00,25350CE,464.0,464.0,464.0,464.0,402.95,423.55,0.0,
2025-07-02 11:19:00,25350PE,213.0,213.0,213.0,213.0,211.5,218.7,2025.0,
2025-07-02 11:19:00,25400CE,378.25,385.85,378.25,385.85,382.0,384.8,6900.0,12375.0
2025-07-02 11:19:00,25400PE,234.3,234.3,234.3,234.3,229.7,233.65,28200.0,
2025-07-02 11:19:00,25450CE,354.8,354.8,354.8,354.8,351.05,354.8,1200.0,
2025-07-02 11:19:00,25450PE,252.0,252.0,252.0,252.0,248.7,257.75,3750.0,
2025-07-02 11:19:00,25500CE,318.35,321.1,318.35,320.9,322.7,324.95,51450.0,77925.0
2025-07-02 11:19:00,25500PE,278.0,278.0,272.65,272.65,273.05,275.1,64275.0,56625.0
2025-07-02 11:19:00,25550CE,292.5,292.5,292.5,292.5,294.6,301.6,10350.0,
2025-07-02 11:19:00,25550PE,299.3,299.3,299.3,299.3,292.25,303.5,8400.0,
2025-07-02 11:19:00,25600CE,267.35,267.35,267.35,267.35,270.75,274.1,39000.0,
2025-07-02 11:19:00,25600PE,327.5,327.5,327.5,327.5,319.85,323.55,42000.0,
2025-07-02 11:20:00,NIFTY,25477.55,25483.6,25475.2,25479.25,0.0,0.0,0.0,0.0
2025-07-02 11:20:00,25300CE,515.2,515.2,515.2,515.2,443.0,450.0,225.0,
2025-07-02 11:20:00,25300PE,200.0,200.0,200.0,200.0,192.75,196.0,5250.0,
2025-07-02 11:20:00,25350CE,464.0,464.0,464.0,464.0,404.75,422.2,0.0,
2025-07-02 11:20:00,25350PE,213.0,213.0,213.0,213.0,211.55,218.9,2025.0,
2025-07-02 11:20:00,25400CE,385.85,386.0,385.85,386.0,382.35,385.95,6975.0,12375.0
2025-07-02 11:20:00,25400PE,234.3,234.3,229.95,229.95,230.9,232.5,28275.0,18750.0
2025-07-02 11:20:00,25450CE,354.8,354.8,354.8,354.8,351.65,359.0,1200.0,
2025-07-02 11:20:00,25450PE,252.0,252.0,252.0,252.0,247.15,258.3,3750.0,
2025-07-02 11:20:00,25500CE,320.9,324.0,320.9,323.5,323.0,323.7,51975.0,77925.0
2025-07-02 11:20:00,25500PE,272.65,276.0,272.65,276.0,274.4,275.75,64950.0,56625.0
2025-07-02 11:20:00,25550CE,292.5,293.15,292.5,293.15,294.35,302.4,10425.0,5625.0
2025-07-02 11:20:00,25550PE,299.3,299.3,299.3,299.3,291.5,304.55,8400.0,
2025-07-02 11:20:00,25600CE,267.35,267.35,267.35,267.35,270.75,274.95,39000.0,
2025-07-02 11:20:00,25600PE,327.5,327.5,322.25,322.25,323.1,324.95,42075.0,44325.0
2025-07-02 11:27:00,NIFTY,25496.25,25498.15,25494.95,25498.15,0.0,0.0,0.0,0.0
2025-07-02 11:27:00,25350CE,464.0,464.0,464.0,464.0,411.95,431.2,0.0,
2025-07-02 11:27:00,25350PE,211.5,211.5,211.5,211.5,200.35,212.0,2100.0,
2025-07-02 11:27:00,25400CE,381.6,381.6,381.6,381.6,389.6,395.15,7350.0,
2025-07-02 11:27:00,25400PE,224.4,224.4,224.4,224.4,222.35,224.95,28800.0,
2025-07-02 11:27:00,25450CE,365.45,365.45,365.45,365.45,358.2,366.65,1350.0,
2025-07-02 11:27:00,25450PE,252.0,252.0,252.0,252.0,240.1,250.5,3825.0,
2025-07-02 11:27:00,25500CE,325.95,328.35,325.95,328.35,329.0,332.65,53775.0,80700.0
2025-07-02 11:27:00,25500PE,269.65,269.65,267.0,267.0,265.2,267.7,67575.0,59475.0
2025-07-02 11:27:00,25550CE,296.6,296.6,296.6,296.6,297.25,308.4,10500.0,
2025-07-02 11:27:00,25550PE,299.3,299.3,299.3,299.3,282.8,295.0,8400.0,
2025-07-02 11:27:00,25600CE,274.3,274.3,274.3,274.3,274.5,278.05,39300.0,
2025-07-02 11:27:00,25600PE,314.65,314.65,314.65,314.65,310.45,319.05,42525.0,
2025-07-02 11:27:00,25650CE,252.0,252.0,252.0,252.0,248.2,262.45,3300.0,
2025-07-02 11:27:00,25650PE,350.0,350.0,350.0,350.0,330.75,343.4,3000.0,
2025-07-02 11:27:00,25250CE,510.3,510.3,510.3,510.3,478.7,498.55,75.0,
2025-07-02 11:27:00,25250PE,179.0,179.0,179.0,179.0,166.95,178.3,2175.0,
2025-07-02 11:27:00,25300CE,454.0,454.0,454.0,454.0,451.95,453.65,675.0,
2025-07-02 11:27:00,25300PE,188.0,188.0,188.0,188.0,188.45,189.9,5325.0,
2025-07-02 11:27:00,25700CE,223.9,232.75,223.9,232.75,226.55,232.75,23625.0,24075.0
2025-07-02 11:27:00,25700PE,380.0,380.0,380.0,380.0,361.75,370.65,17325.0,
2025-07-02 11:27:00,25750CE,207.0,207.0,207.0,207.0,204.65,216.9,2475.0,
2025-07-02 11:27:00,25750PE,386.1,386.1,386.1,386.1,382.45,399.65,2025.0,
2025-07-02 11:28:00,NIFTY,25497.2,25501.5,25492.6,25492.8,0.0,0.0,0.0,0.0
2025-07-02 11:28:00,25350CE,464.0,464.0,464.0,464.0,412.1,431.1,0.0,
2025-07-02 11:28:00,25350PE,211.5,211.5,207.95,207.95,201.95,207.1,2325.0,3825.0
2025-07-02 11:28:00,25400CE,381.6,389.3,381.6,389.3,388.95,389.8,7425.0,12450.0
2025-07-02 11:28:00,25400PE,224.4,224.45,224.1,224.45,223.6,225.65,29325.0,18300.0
2025-07-02 11:28:00,25450CE,365.45,365.45,359.0,359.0,358.0,365.0,1575.0,1800.0
2025-07-02 11:28:00,25450PE,252.0,252.0,245.9,245.9,241.05,245.3,3975.0,2925.0
2025-07-02 11:28:00,25500CE,328.35,330.6,328.35,329.15,328.05,329.9,53925.0,80850.0
2025-07-02 11:28:00,25500PE,267.0,267.7,267.0,267.05,267.05,267.6,67725.0,59325.0
2025-07-02 11:28:00,25550CE,296.6,296.6,296.6,296.6,296.85,304.15,10500.0,
2025-07-02 11:28:00,25550PE,299.3,299.3,288.95,288.95,285.85,289.1,8625.0,5775.0
2025-07-02 11:28:00,25600CE,274.3,274.3,274.3,274.3,275.4,278.5,39300.0,
2025-07-02 11:28:00,25600PE,314.65,315.55,310.5,314.3,314.05,314.9,44775.0,43800.0
2025-07-02 11:28:00,25650CE,252.0,252.0,252.0,252.0,247.2,254.4,3300.0,
2025-07-02 11:28:00,25650PE,350.0,350.0,341.9,341.9,335.5,339.0,3150.0,5325.0
2025-07-02 11:28:00,25250CE,510.3,510.3,510.3,510.3,478.7,496.4,75.0,
2025-07-02 11:28:00,25250PE,179.0,179.0,174.8,174.8,168.95,174.25,2325.0,6450.0
2025-07-02 11:28:00,25300CE,454.0,454.0,454.0,454.0,451.1,459.25,675.0,
2025-07-02 11:28:00,25300PE,188.0,189.75,188.0,189.75,188.3,190.1,5400.0,15750.0
2025-07-02 11:28:00,25700CE,232.75,232.75,232.75,232.75,226.2,231.25,23625.0,
2025-07-02 11:28:00,25700PE,380.0,380.0,367.7,367.7,365.7,366.75,17550.0,13875.0
2025-07-02 11:28:00,25750CE,207.0,207.0,207.0,207.0,205.25,210.05,2475.0,
2025-07-02 11:28:00,25750PE,386.1,394.95,386.1,394.95,385.55,396.25,2100.0,2775.0
2025-07-02 11:29:00,NIFTY,25492.8,25494.15,25490.8,25492.95,0.0,0.0,0.0,0.0
2025-07-02 11:29:00,25350CE,464.0,464.0,464.0,464.0,411.2,430.05,0.0,
2025-07-02 11:29:00,25350PE,207.95,207.95,207.1,207.1,202.95,207.75,2400.0,3825.0
2025-07-02 11:29:00,25400CE,389.3,389.3,388.95,388.95,389.0,392.0,7575.0,12450.0
2025-07-02 11:29:00,25400PE,224.45,225.7,224.45,225.7,223.0,225.1,29400.0,18300.0
2025-07-02 11:29:00,25450CE,359.0,359.0,358.0,358.0,354.65,365.45,1650.0,1800.0
