time,symbol,open,high,low,close,bbPrice,bsPrice,dayVolume,openInterest
2025-07-07 10:18:00,NIFTY,25433.1,25435.35,25431.85,25435.35,0.0,0.0,0.0,0.0
2025-07-07 10:18:00,25300CE,376.55,376.55,376.55,376.55,376.25,378.05,6300.0,
2025-07-07 10:18:00,25300PE,178.0,179.05,178.0,179.05,177.45,178.4,24525.0,44700.0
2025-07-07 10:18:00,25350CE,346.8,346.8,346.8,346.8,340.75,349.65,1425.0,
2025-07-07 10:18:00,25350PE,197.2,197.2,197.2,197.2,193.1,197.15,3450.0,
2025-07-07 10:18:00,25400CE,315.8,315.8,315.8,315.8,316.75,318.0,36150.0,
2025-07-07 10:18:00,25400PE,220.0,220.0,220.0,220.0,217.15,218.35,45975.0,321300.0
2025-07-07 10:18:00,25450CE,285.65,285.65,283.95,283.95,283.7,289.15,17400.0,17175.0
2025-07-07 10:18:00,25450PE,241.5,241.5,234.55,234.55,235.15,238.2,8550.0,15450.0
2025-07-07 10:18:00,25500CE,261.0,261.0,260.0,260.0,260.2,261.8,59625.0,171225.0
2025-07-07 10:18:00,25500PE,261.35,261.35,260.05,260.65,260.4,261.65,43125.0,112575.0
2025-07-07 10:18:00,25550CE,240.95,240.95,240.95,240.95,233.5,239.5,6375.0,
2025-07-07 10:18:00,25550PE,285.35,285.35,285.35,285.35,280.15,285.7,4050.0,
2025-07-07 10:18:00,25600CE,211.0,211.0,211.0,211.0,210.2,212.65,15675.0,
2025-07-07 10:18:00,25600PE,313.45,313.45,313.45,313.45,311.15,312.3,8250.0,
2025-07-07 10:18:00,25200CE,465.55,465.55,465.55,465.55,438.8,446.7,1200.0,
2025-07-07 10:18:00,25200PE,147.0,147.0,145.0,145.0,144.8,145.7,21600.0,44700.0
2025-07-07 10:18:00,25250CE,423.4,423.4,423.4,423.4,402.4,414.7,225.0,
2025-07-07 10:18:00,25250PE,161.7,161.7,161.7,161.7,158.4,162.1,4500.0,
2025-07-07 10:18:00,25650CE,188.45,188.45,185.0,185.0,186.65,194.2,6225.0,6075.0
2025-07-07 10:18:00,25650PE,343.8,343.8,343.8,343.8,334.35,347.0,675.0,3000.0
2025-07-07 10:18:00,25700CE,168.0,168.0,168.0,168.0,167.9,171.65,16950.0,38325.0
2025-07-07 10:18:00,25700PE,370.0,370.0,370.0,370.0,368.1,369.9,750.0,
2025-07-07 10:19:00,NIFTY,25434.25,25434.25,25427.45,25430.7,0.0,0.0,0.0,0.0
2025-07-07 10:19:00,25300CE,376.55,376.55,376.55,376.55,370.4,375.5,6300.0,
2025-07-07 10:19:00,25300PE,179.05,179.05,179.05,179.05,179.45,180.45,25800.0,44700.0
2025-07-07 10:19:00,25350CE,346.8,346.8,346.8,346.8,340.1,350.0,1425.0,
2025-07-07 10:19:00,25350PE,197.2,197.2,197.15,197.15,195.1,198.95,3525.0,12825.0
2025-07-07 10:19:00,25400CE,315.8,315.8,315.8,315.8,313.95,314.9,36150.0,
2025-07-07 10:19:00,25400PE,220.0,222.0,220.0,221.4,219.85,220.7,46125.0,321150.0
2025-07-07 10:19:00,25450CE,283.95,286.8,283.95,286.8,282.15,286.25,17475.0,17175.0
2025-07-07 10:19:00,25450PE,235.15,235.15,235.15,235.15,236.55,240.8,8625.0,
2025-07-07 10:19:00,25500CE,260.0,260.0,256.15,256.15,256.9,259.0,60300.0,171225.0
2025-07-07 10:19:00,25500PE,260.65,266.3,260.65,266.3,261.55,265.0,43800.0,112575.0
2025-07-07 10:19:00,25550CE,240.95,240.95,240.95,240.95,231.45,234.25,6375.0,
2025-07-07 10:19:00,25550PE,285.35,285.35,285.35,285.35,283.15,288.4,4050.0,
2025-07-07 10:19:00,25600CE,211.0,211.0,209.0,209.0,207.6,210.85,15825.0,66900.0
2025-07-07 10:19:00,25600PE,313.45,316.8,313.45,316.8,313.9,315.55,8775.0,40425.0
2025-07-07 10:19:00,25200CE,465.55,465.55,440.85,440.85,439.15,441.05,1275.0,12525.0
