time,symbol,open,high,low,close,bbPrice,bsPrice,dayVolume,openInterest
2025-07-08 10:46:00,NIFTY,25447.05,25447.95,25443.55,25443.75,0.0,0.0,0.0,0.0
2025-07-08 10:46:00,25200CE,440.0,440.0,440.0,440.0,432.15,434.25,6750.0,
2025-07-08 10:46:00,25200PE,125.85,126.2,125.85,126.2,126.3,127.6,23175.0,51900.0
2025-07-08 10:46:00,25250CE,422.45,422.45,422.45,422.45,394.95,408.5,0.0,
2025-07-08 10:46:00,25250PE,144.1,144.1,140.7,142.0,141.4,142.8,9975.0,10875.0
2025-07-08 10:46:00,25300CE,368.05,368.05,368.05,368.05,364.3,366.4,7050.0,
2025-07-08 10:46:00,25300PE,155.9,155.9,155.9,155.9,157.6,158.45,27150.0,
2025-07-08 10:46:00,25350CE,337.45,337.45,337.45,337.45,332.35,334.85,8850.0,
2025-07-08 10:46:00,25350PE,175.0,176.0,175.0,176.0,175.2,176.85,8325.0,16275.0
2025-07-08 10:46:00,25400CE,307.25,307.25,307.25,307.25,303.45,304.65,50400.0,
2025-07-08 10:46:00,25400PE,195.7,196.95,195.7,196.95,196.95,197.3,62400.0,369075.0
2025-07-08 10:46:00,25450CE,278.75,278.75,278.75,278.75,273.8,275.8,16125.0,
2025-07-08 10:46:00,25450PE,214.95,215.3,214.95,215.3,216.15,218.05,21600.0,22950.0
2025-07-08 10:46:00,25500CE,250.0,250.0,247.95,247.95,246.05,247.6,96525.0,200625.0
2025-07-08 10:46:00,25500PE,236.95,238.95,236.95,238.95,238.55,240.15,63975.0,144975.0
2025-07-08 10:46:00,25550CE,224.0,224.0,224.0,224.0,222.2,222.7,12375.0,18600.0
2025-07-08 10:46:00,25550PE,267.85,267.85,267.85,267.85,262.05,264.5,7275.0,
2025-07-08 10:46:00,25600CE,200.15,200.15,198.7,198.85,198.65,198.75,41400.0,86550.0
2025-07-08 10:46:00,25600PE,282.6,282.6,282.6,282.6,288.85,291.25,19800.0,
2025-07-08 10:46:00,25650CE,177.6,177.6,177.6,177.6,175.1,177.25,12600.0,
2025-07-08 10:46:00,25650PE,313.0,313.0,313.0,313.0,316.5,319.1,3825.0,
2025-07-08 10:46:00,25700CE,157.15,157.15,157.15,157.15,156.0,156.2,29925.0,
2025-07-08 10:46:00,25700PE,342.0,342.0,342.0,342.0,345.8,347.7,4500.0,
2025-07-08 10:47:00,NIFTY,25444.1,25444.1,25440.25,25442.4,0.0,0.0,0.0,0.0
2025-07-08 10:47:00,25200CE,440.0,440.0,440.0,440.0,434.2,435.3,6750.0,
